Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2024-10-21 00:34:22,2024-10-22 01:34:30,UTC+01:00,2024-10-21 15:25:30,2024-10-21 16:11:59,46,Walking,5.3,143.0,136,100,46,25,0,0,0,false,,,
2024-10-20 00:40:05,2024-10-21 00:34:22,UTC+01:00,2024-10-20 20:34:30,2024-10-20 21:01:29,26,Walking,4.5,57.0,129,96,75,6,0,0,0,false,,,
2024-10-19 01:26:00,2024-10-20 00:40:05,UTC+01:00,2024-10-19 22:30:00,2024-10-19 22:59:25,29,Activity,4.5,64.0,134,92,51,12,0,0,0,false,,,
2024-10-19 01:26:00,2024-10-20 00:40:05,UTC+01:00,2024-10-19 21:58:30,2024-10-19 22:16:29,17,Walking,4.3,36.0,126,95,59,11,0,0,0,false,,,
2024-10-19 01:26:00,2024-10-20 00:40:05,UTC+01:00,2024-10-19 19:57:00,2024-10-19 20:14:59,17,Walking,4.7,71.0,149,104,36,30,14,0,0,false,,,
2024-10-18 00:45:06,2024-10-19 01:26:00,UTC+01:00,2024-10-18 19:27:00,2024-10-18 20:32:59,65,Rugby,10.1,467.0,178,122,19,29,42,8,0,false,,,
2024-10-17 00:41:03,2024-10-18 00:45:06,UTC+01:00,2024-10-17 21:38:00,2024-10-17 22:18:00,40,Cycling,5.8,171.0,131,107,48,45,0,0,0,false,,,
2024-10-17 00:41:03,2024-10-18 00:45:06,UTC+01:00,2024-10-17 07:45:00,2024-10-17 08:05:00,20,Cycling,4.9,89.0,136,107,30,58,1,0,0,false,,,
2024-10-16 00:43:02,2024-10-17 00:41:03,UTC+01:00,2024-10-16 21:15:00,2024-10-16 21:19:00,4,HIIT,4.1,13.0,126,104,74,24,0,0,0,false,,,
2024-10-16 00:43:02,2024-10-17 00:41:03,UTC+01:00,2024-10-16 20:20:00,2024-10-16 21:00:00,40,Strength Trainer,10.6,86.0,134,89,30,12,0,0,0,false,,,
2024-10-15 00:32:11,2024-10-16 00:43:02,UTC+01:00,2024-10-15 20:42:00,2024-10-15 21:00:50,18,Activity,7.7,199.0,163,137,6,20,43,31,0,false,,,
2024-10-15 00:32:11,2024-10-16 00:43:02,UTC+01:00,2024-10-15 10:59:00,2024-10-15 11:29:00,30,Cycling,5.2,125.0,140,104,34,43,4,0,0,false,,,
2024-10-14 00:45:26,2024-10-15 00:32:11,UTC+01:00,2024-10-14 21:18:00,2024-10-14 21:35:43,17,Activity,6.3,145.0,168,125,10,23,52,11,0,false,,,
2024-10-04 01:05:28,2024-10-05 00:25:58,UTC+01:00,2024-10-04 19:52:30,2024-10-04 20:08:59,16,Activity,4.4,50.0,148,97,42,23,3,0,0,false,,,
2024-10-03 00:28:09,2024-10-04 01:05:28,UTC+01:00,2024-10-03 17:40:30,2024-10-03 18:26:59,46,Running,12.1,524.0,175,141,0,11,56,32,0,false,,,
2024-10-02 00:22:37,2024-10-03 00:28:09,UTC+01:00,2024-10-02 21:27:00,2024-10-02 22:07:00,40,Cycling,5.8,177.0,125,107,52,40,0,0,0,false,,,
2024-10-02 00:22:37,2024-10-03 00:28:09,UTC+01:00,2024-10-02 07:48:24,2024-10-02 08:08:00,19,Cycling,5.0,89.0,162,108,35,40,8,3,0,false,,,
2024-10-01 00:16:10,2024-10-02 00:22:37,UTC+01:00,2024-10-01 19:21:00,2024-10-01 20:38:59,77,Rugby,10.7,495.0,182,116,25,25,30,10,1,false,,,
2024-10-01 00:16:10,2024-10-02 00:22:37,UTC+01:00,2024-10-01 17:16:00,2024-10-01 17:46:00,30,Cycling,5.4,139.0,134,108,35,56,0,0,0,false,,,
2024-09-29 00:24:36,2024-09-30 01:08:52,UTC+01:00,2024-09-29 16:09:00,2024-09-29 16:32:59,23,Activity,6.7,138.0,172,114,31,13,9,21,0,false,,,
2024-09-27 23:25:40,2024-09-29 00:24:36,UTC+01:00,2024-09-28 17:57:00,2024-09-28 18:19:29,22,Functional Fitness,7.6,218.0,175,134,3,26,51,20,0,false,,,
2024-09-27 23:25:40,2024-09-29 00:24:36,UTC+01:00,2024-09-28 17:12:00,2024-09-28 17:32:59,20,Activity,5.3,118.0,152,114,25,49,23,0,0,false,,,
2024-09-26 22:49:26,2024-09-27 23:25:40,UTC+01:00,2024-09-27 19:49:30,2024-09-27 20:47:59,58,Rugby,8.2,327.0,185,114,35,32,21,6,0,false,,,
2024-09-26 22:49:26,2024-09-27 23:25:40,UTC+01:00,2024-09-27 08:16:00,2024-09-27 08:36:00,20,Cycling,4.7,76.0,131,103,45,38,0,0,0,false,,,
2024-09-26 02:36:16,2024-09-26 22:49:26,UTC+01:00,2024-09-26 17:39:00,2024-09-26 18:20:59,41,Running,14.1,576.0,191,153,1,3,27,47,21,false,,,
2024-09-26 02:36:16,2024-09-26 22:49:26,UTC+01:00,2024-09-26 16:22:00,2024-09-26 16:52:00,30,Cycling,5.1,109.0,131,103,45,35,0,0,0,false,,,
2024-09-24 00:03:01,2024-09-24 23:44:37,UTC+01:00,2024-09-24 19:30:00,2024-09-24 20:41:59,71,Rugby,9.3,442.0,176,116,20,45,24,4,0,false,,,
2024-09-24 00:03:01,2024-09-24 23:44:37,UTC+01:00,2024-09-24 18:20:00,2024-09-24 18:50:00,30,Cycling,4.9,96.0,133,101,60,22,0,0,0,false,,,
2024-09-23 00:08:56,2024-09-24 00:03:01,UTC+01:00,2024-09-23 20:19:30,2024-09-23 20:37:29,17,Activity,4.3,40.0,143,92,36,14,4,0,0,false,,,
2024-09-23 00:08:56,2024-09-24 00:03:01,UTC+01:00,2024-09-23 07:46:00,2024-09-23 08:06:00,20,Cycling,4.7,66.0,138,102,65,20,2,0,0,false,,,
2024-09-21 00:15:32,2024-09-21 23:28:59,UTC+01:00,2024-09-21 20:42:00,2024-09-21 20:58:29,16,Activity,4.5,53.0,152,99,39,30,5,0,0,false,,,
2024-09-21 00:15:32,2024-09-21 23:28:59,UTC+01:00,2024-09-21 07:18:00,2024-09-21 07:38:00,20,Cycling,4.6,65.0,129,101,77,12,0,0,0,false,,,
2024-09-20 01:56:34,2024-09-21 00:15:32,UTC+01:00,2024-09-20 19:30:00,2024-09-20 20:38:59,68,Rugby,12.3,591.0,187,128,13,27,33,22,2,false,,,
2024-09-19 00:03:38,2024-09-20 01:56:34,UTC+01:00,2024-09-19 17:39:00,2024-09-19 18:23:59,44,Running,13.6,575.0,182,148,1,9,37,40,13,false,,,
2024-09-18 00:41:53,2024-09-19 00:03:38,UTC+01:00,2024-09-18 21:49:30,2024-09-18 22:05:59,16,Functional Fitness,8.0,184.0,173,140,12,7,26,51,2,false,,,
2024-09-18 00:41:53,2024-09-19 00:03:38,UTC+01:00,2024-09-18 08:40:30,2024-09-18 09:05:59,25,Spin,5.6,149.0,127,114,24,76,0,0,0,false,,,
2024-09-17 00:27:07,2024-09-18 00:41:53,UTC+01:00,2024-09-17 19:27:00,2024-09-17 20:46:29,79,Rugby,12.1,660.0,179,126,14,29,43,13,0,false,,,
2024-09-17 00:27:07,2024-09-18 00:41:53,UTC+01:00,2024-09-17 07:48:00,2024-09-17 08:08:00,20,Cycling,4.7,68.0,132,102,78,16,0,0,0,false,,,
2024-09-16 00:36:39,2024-09-17 00:27:07,UTC+01:00,2024-09-16 18:59:09,2024-09-16 19:22:00,22,Cycling,4.7,80.0,125,102,47,33,0,0,0,false,,,
2024-09-15 00:39:01,2024-09-16 00:36:39,UTC+01:00,2024-09-15 16:48:00,2024-09-15 17:44:59,56,Walking,6.5,224.0,147,104,48,24,9,0,0,false,,,
2024-09-13 00:10:47,2024-09-14 01:04:27,UTC+01:00,2024-09-13 18:13:00,2024-09-13 18:33:00,20,Cycling,4.6,63.0,129,99,72,9,0,0,0,false,,,
2024-09-11 00:00:03,2024-09-12 00:51:34,UTC+01:00,2024-09-11 21:58:00,2024-09-11 22:38:00,40,Cycling,5.9,179.0,144,106,28,44,9,0,0,false,,,
2024-09-10 00:07:58,2024-09-11 00:00:03,UTC+01:00,2024-09-10 19:28:30,2024-09-10 20:38:59,70,Rugby,10.7,495.0,178,120,22,24,34,13,0,false,,,
2024-09-10 00:07:58,2024-09-11 00:00:03,UTC+01:00,2024-09-10 17:39:36,2024-09-10 18:24:17,44,Running,12.0,498.0,184,140,0,11,71,14,4,false,,,
2024-09-10 00:07:58,2024-09-11 00:00:03,UTC+01:00,2024-09-10 17:10:30,2024-09-10 17:25:29,14,Activity,4.5,51.0,148,102,56,26,3,0,0,false,,,
2024-09-10 00:07:58,2024-09-11 00:00:03,UTC+01:00,2024-09-10 15:18:00,2024-09-10 15:52:29,34,Walking,4.9,101.0,141,94,39,24,1,0,0,false,,,
2024-09-09 00:35:33,2024-09-10 00:07:58,UTC+01:00,2024-09-09 20:57:00,2024-09-09 21:20:59,23,Duathlon,8.0,230.0,177,131,8,18,45,24,1,false,,,
2024-09-09 00:35:33,2024-09-10 00:07:58,UTC+01:00,2024-09-09 20:05:00,2024-09-09 20:45:00,40,Strength Trainer,9.1,67.0,140,78,13,4,1,0,0,false,,,
2024-09-07 22:40:52,2024-09-09 00:35:33,UTC+01:00,2024-09-08 17:54:00,2024-09-08 18:16:29,22,Functional Fitness,7.9,227.0,163,136,3,15,58,23,0,false,,,
2024-09-07 22:40:52,2024-09-09 00:35:33,UTC+01:00,2024-09-08 17:10:00,2024-09-08 17:45:00,35,Strength Trainer,4.5,71.0,129,89,36,10,0,0,0,false,,,
2024-09-07 00:56:22,2024-09-07 22:40:52,UTC+01:00,2024-09-07 20:51:00,2024-09-07 21:21:00,30,Cycling,5.0,107.0,134,103,58,24,0,0,0,false,,,
2024-09-07 00:56:22,2024-09-07 22:40:52,UTC+01:00,2024-09-07 15:39:00,2024-09-07 15:58:29,19,Walking,4.3,39.0,135,96,71,9,0,0,0,false,,,
2024-09-07 00:56:22,2024-09-07 22:40:52,UTC+01:00,2024-09-07 10:28:30,2024-09-07 10:52:29,23,Walking,4.8,86.0,136,102,42,35,0,0,0,false,,,
2024-09-05 22:42:35,2024-09-07 00:56:22,UTC+01:00,2024-09-06 20:50:00,2024-09-06 21:05:00,15,Rugby,6.2,138.0,164,132,0,46,35,19,0,false,,,
2024-09-05 22:42:35,2024-09-07 00:56:22,UTC+01:00,2024-09-06 19:00:00,2024-09-06 20:17:59,77,Rugby,9.7,497.0,162,118,22,55,20,2,0,false,,,
2024-09-05 22:42:35,2024-09-07 00:56:22,UTC+01:00,2024-09-06 16:47:00,2024-09-06 17:07:00,20,Cycling,5.0,97.0,133,109,22,61,0,0,0,false,,,
2024-09-05 00:05:08,2024-09-05 22:42:35,UTC+01:00,2024-09-05 20:24:00,2024-09-05 21:04:00,40,Cycling,5.8,179.0,127,108,31,58,0,0,0,false,,,
2024-09-05 00:05:08,2024-09-05 22:42:35,UTC+01:00,2024-09-05 07:47:00,2024-09-05 08:07:00,20,Cycling,4.7,73.0,129,105,72,22,0,0,0,false,,,
2024-09-04 00:10:22,2024-09-05 00:05:08,UTC+01:00,2024-09-04 19:59:00,2024-09-04 20:29:00,30,Cycling,5.3,128.0,131,107,46,43,0,0,0,false,,,
2024-09-03 00:05:40,2024-09-04 00:10:22,UTC+01:00,2024-09-03 21:52:00,2024-09-03 22:12:00,20,Cycling,4.6,69.0,127,100,33,37,0,0,0,false,,,
2024-09-03 00:05:40,2024-09-04 00:10:22,UTC+01:00,2024-09-03 19:28:30,2024-09-03 20:53:59,85,Rugby,11.3,601.0,179,121,20,37,32,10,0,false,,,
2024-09-02 00:42:38,2024-09-03 00:05:40,UTC+01:00,2024-09-02 19:42:00,2024-09-02 20:02:00,20,Cycling,5.0,98.0,133,108,19,65,0,0,0,false,,,
2024-08-31 20:57:16,2024-09-02 00:42:38,UTC+01:00,2024-09-01 18:30:00,2024-09-01 18:53:59,23,Activity,8.1,245.0,162,136,4,20,61,15,0,false,,,
2024-08-31 00:42:10,2024-08-31 20:57:16,UTC+01:00,2024-08-31 17:15:00,2024-08-31 18:31:29,76,Walking,7.4,336.0,147,107,35,46,6,0,0,false,,,
2024-08-29 00:17:39,2024-08-30 00:36:19,UTC+01:00,2024-08-29 20:38:00,2024-08-29 21:18:00,40,Cycling,6.7,247.0,134,116,12,85,0,0,0,false,,,
2024-08-28 00:51:45,2024-08-29 00:17:39,UTC+01:00,2024-08-28 21:31:30,2024-08-28 21:58:29,26,Functional Fitness,5.0,101.0,160,101,36,26,7,1,0,false,,,
2024-08-28 00:51:45,2024-08-29 00:17:39,UTC+01:00,2024-08-28 18:06:00,2024-08-28 18:58:29,52,Running,14.4,700.0,179,151,1,3,26,66,4,false,,,
2024-08-28 00:51:45,2024-08-29 00:17:39,UTC+01:00,2024-08-28 16:54:00,2024-08-28 17:24:00,30,Cycling,5.4,132.0,137,107,35,49,4,0,0,false,,,
2024-08-27 00:11:09,2024-08-28 00:51:45,UTC+01:00,2024-08-27 19:25:30,2024-08-27 20:56:59,91,Rugby,11.5,631.0,183,120,22,30,36,9,0,false,,,
2024-08-27 00:11:09,2024-08-28 00:51:45,UTC+01:00,2024-08-27 07:47:00,2024-08-27 08:08:00,21,Assault Bike,6.0,157.0,137,123,9,67,20,0,0,false,,,
2024-08-23 00:20:11,2024-08-24 00:23:24,UTC+01:00,2024-08-23 17:53:00,2024-08-23 18:13:00,20,Cycling,4.6,70.0,132,102,50,26,0,0,0,false,,,
2024-08-22 00:17:23,2024-08-23 00:20:11,UTC+01:00,2024-08-22 20:14:00,2024-08-22 20:54:00,40,Cycling,6.3,219.0,134,112,15,72,0,0,0,false,,,
2024-08-22 00:17:23,2024-08-23 00:20:11,UTC+01:00,2024-08-22 07:44:00,2024-08-22 08:04:00,20,Cycling,4.8,85.0,127,107,64,29,0,0,0,false,,,
2024-08-21 00:12:59,2024-08-22 00:17:23,UTC+01:00,2024-08-21 22:03:00,2024-08-21 22:19:00,16,HIIT,6.6,153.0,164,133,6,29,42,23,0,false,,,
2024-08-21 00:12:59,2024-08-22 00:17:23,UTC+01:00,2024-08-21 21:24:00,2024-08-21 21:45:00,21,Functional Fitness,9.0,32.0,127,71,14,4,0,0,0,false,,,
2024-08-21 00:12:59,2024-08-22 00:17:23,UTC+01:00,2024-08-21 08:13:00,2024-08-21 08:33:00,20,Cycling,4.8,81.0,125,106,53,37,0,0,0,false,,,
2024-08-20 00:50:06,2024-08-21 00:12:59,UTC+01:00,2024-08-20 19:22:30,2024-08-20 20:38:59,76,Rugby,11.5,583.0,169,123,19,31,34,14,0,false,,,
2024-08-20 00:50:06,2024-08-21 00:12:59,UTC+01:00,2024-08-20 18:52:30,2024-08-20 19:05:59,13,HIIT,7.8,166.0,170,146,3,5,21,68,0,false,,,
2024-08-20 00:50:06,2024-08-21 00:12:59,UTC+01:00,2024-08-20 17:44:00,2024-08-20 18:04:00,20,Cycling,4.3,42.0,121,93,63,5,0,0,0,false,,,
2024-08-18 00:48:05,2024-08-18 22:44:36,UTC+01:00,2024-08-18 20:19:30,2024-08-18 20:41:59,22,Walking,4.7,74.0,140,101,60,21,2,0,0,false,,,
2024-08-17 00:06:38,2024-08-18 00:48:05,UTC+01:00,2024-08-17 18:09:00,2024-08-17 19:30:59,81,Manual Labor,5.6,201.0,121,93,49,8,0,0,0,false,,,
2024-08-17 00:06:38,2024-08-18 00:48:05,UTC+01:00,2024-08-17 16:09:00,2024-08-17 16:41:00,32,Rugby,5.8,163.0,154,106,19,42,15,1,0,false,,,
2024-08-16 00:22:21,2024-08-17 00:06:38,UTC+01:00,2024-08-16 19:06:00,2024-08-16 20:15:29,69,Rugby,9.0,381.0,170,112,27,31,17,9,0,false,,,
2024-08-16 00:22:21,2024-08-17 00:06:38,UTC+01:00,2024-08-16 08:36:00,2024-08-16 09:06:00,30,Cycling,5.1,113.0,121,103,77,12,0,0,0,false,,,
2024-08-14 00:11:09,2024-08-14 23:52:00,UTC+01:00,2024-08-14 21:01:00,2024-08-14 21:41:00,40,Spin,6.0,193.0,163,109,38,53,2,0,0,false,,,
2024-08-14 00:11:09,2024-08-14 23:52:00,UTC+01:00,2024-08-14 08:17:53,2024-08-14 08:33:00,15,Cycling,4.6,62.0,114,105,91,0,0,0,0,false,,,
2024-08-13 00:36:09,2024-08-14 00:11:09,UTC+01:00,2024-08-13 19:21:00,2024-08-13 20:32:59,71,Rugby,9.1,432.0,165,115,29,38,28,2,0,false,,,
2024-08-13 00:36:09,2024-08-14 00:11:09,UTC+01:00,2024-08-13 17:39:00,2024-08-13 18:23:59,44,Running,15.0,665.0,182,158,0,2,15,62,21,false,,,
2024-08-12 00:32:19,2024-08-13 00:36:09,UTC+01:00,2024-08-12 07:47:00,2024-08-12 08:07:00,20,Cycling,4.7,79.0,122,104,69,17,0,0,0,false,,,
2024-08-11 00:35:10,2024-08-12 00:32:19,UTC+01:00,2024-08-11 14:42:00,2024-08-11 15:28:29,46,Walking,6.9,235.0,150,110,45,27,20,0,0,false,,,
2024-08-09 23:44:10,2024-08-11 00:35:10,UTC+01:00,2024-08-10 15:54:00,2024-08-10 16:29:59,35,Walking,5.2,118.0,136,101,54,25,0,0,0,false,,,
2024-08-09 01:33:42,2024-08-09 23:44:10,UTC+01:00,2024-08-09 20:16:00,2024-08-09 20:24:00,8,Functional Fitness,11.2,70.0,154,129,6,28,65,1,0,false,,,
2024-08-09 01:33:42,2024-08-09 23:44:10,UTC+01:00,2024-08-09 19:26:00,2024-08-09 20:15:00,49,Strength Trainer,10.5,106.0,152,89,37,7,2,0,0,false,,,
2024-08-09 01:33:42,2024-08-09 23:44:10,UTC+01:00,2024-08-09 18:55:00,2024-08-09 19:25:00,30,Spin,4.7,71.0,121,97,80,2,0,0,0,false,,,
2024-08-07 21:58:48,2024-08-09 01:33:42,UTC+01:00,2024-08-08 17:46:30,2024-08-08 18:04:29,17,Functional Fitness,13.4,182.0,165,135,13,19,32,35,0,false,,,
2024-08-06 23:05:05,2024-08-07 21:58:48,UTC+01:00,2024-08-07 17:52:00,2024-08-07 18:32:00,40,Cycling,6.8,245.0,134,115,20,76,0,0,0,false,,,
2024-08-06 23:05:05,2024-08-07 21:58:48,UTC+01:00,2024-08-07 13:54:00,2024-08-07 14:50:59,56,Walking,5.0,126.0,129,93,43,12,0,0,0,false,,,
2024-08-05 23:46:59,2024-08-06 23:05:05,UTC+01:00,2024-08-06 19:37:30,2024-08-06 20:50:59,73,Rugby,10.9,551.0,174,122,18,31,40,10,0,false,,,
2024-08-04 23:57:39,2024-08-05 23:46:59,UTC+01:00,2024-08-05 16:12:00,2024-08-05 17:12:00,60,Strength Trainer,10.7,129.0,147,93,48,6,1,0,0,false,,,
2024-08-04 23:57:39,2024-08-05 23:46:59,UTC+01:00,2024-08-05 15:50:00,2024-08-05 16:10:00,20,Spin,4.4,41.0,119,96,81,3,0,0,0,false,,,
2024-08-04 23:57:39,2024-08-05 23:46:59,UTC+01:00,2024-08-05 13:45:00,2024-08-05 14:58:29,73,Walking,6.4,235.0,137,101,57,22,0,0,0,false,,,
2024-08-03 23:50:13,2024-08-04 23:57:39,UTC+01:00,2024-08-04 16:21:00,2024-08-04 16:56:59,35,Activity,5.7,154.0,152,104,36,32,11,0,0,false,,,
2024-08-02 19:08:56,2024-08-03 23:50:13,UTC+01:00,2024-08-03 17:51:00,2024-08-03 18:13:00,22,HIIT,7.0,189.0,165,127,8,23,41,21,0,false,,,
2024-08-02 19:08:56,2024-08-03 23:50:13,UTC+01:00,2024-08-03 17:05:00,2024-08-03 17:40:00,35,Strength Trainer,12.3,142.0,161,103,33,29,12,0,0,false,,,
2024-08-01 23:34:41,2024-08-02 19:08:56,UTC+01:00,2024-08-02 08:18:34,2024-08-02 08:29:00,10,Cycling,4.2,26.0,113,97,86,0,0,0,0,false,,,
2024-08-01 00:03:20,2024-08-01 23:34:41,UTC+01:00,2024-08-01 19:33:00,2024-08-01 20:41:59,68,Rugby,12.2,585.0,183,127,20,31,25,22,2,false,,,
2024-08-01 00:03:20,2024-08-01 23:34:41,UTC+01:00,2024-08-01 17:18:00,2024-08-01 18:22:29,64,Running,14.5,731.0,179,140,9,14,25,45,4,false,,,
2024-07-31 00:28:48,2024-08-01 00:03:20,UTC+01:00,2024-07-31 21:30:00,2024-07-31 21:42:00,12,HIIT,5.2,86.0,151,120,14,45,38,0,0,false,,,
2024-07-31 00:28:48,2024-08-01 00:03:20,UTC+01:00,2024-07-31 20:50:00,2024-07-31 21:25:00,35,Strength Trainer,9.3,79.0,147,91,43,6,2,0,0,false,,,
2024-07-31 00:28:48,2024-08-01 00:03:20,UTC+01:00,2024-07-31 07:47:00,2024-07-31 08:07:00,20,Cycling,4.8,82.0,122,105,92,1,0,0,0,false,,,
2024-07-30 00:23:28,2024-07-31 00:28:48,UTC+01:00,2024-07-30 09:03:00,2024-07-30 09:33:00,30,Cycling,5.4,138.0,137,107,44,48,0,0,0,false,,,
2024-07-29 02:22:03,2024-07-30 00:23:28,UTC+01:00,2024-07-29 21:05:00,2024-07-29 22:03:00,58,Strength Trainer,10.4,100.0,134,86,25,6,0,0,0,false,,,
2024-07-29 02:22:03,2024-07-30 00:23:28,UTC+01:00,2024-07-29 20:24:00,2024-07-29 21:04:00,40,Cycling,6.1,199.0,124,109,33,55,0,0,0,false,,,
2024-07-25 23:56:31,2024-07-27 00:19:27,UTC+01:00,2024-07-26 07:47:00,2024-07-26 08:07:00,20,Cycling,5.2,111.0,125,112,24,68,0,0,0,false,,,
2024-07-25 00:22:10,2024-07-25 23:56:31,UTC+01:00,2024-07-25 19:27:00,2024-07-25 20:43:29,76,Rugby,12.7,661.0,195,127,16,27,38,15,3,false,,,
2024-07-24 00:46:15,2024-07-25 00:22:10,UTC+01:00,2024-07-24 21:46:00,2024-07-24 22:26:59,40,Assault Bike,7.9,319.0,161,123,3,92,4,1,0,false,,,
2024-07-23 01:42:27,2024-07-24 00:46:15,UTC+01:00,2024-07-23 21:12:00,2024-07-23 22:15:00,63,Strength Trainer,11.3,100.0,129,82,23,5,0,0,0,false,,,
2024-07-23 01:42:27,2024-07-24 00:46:15,UTC+01:00,2024-07-23 17:37:30,2024-07-23 18:14:59,37,Running,13.8,524.0,186,153,0,2,35,37,25,false,,,
2024-07-22 00:56:27,2024-07-23 01:42:27,UTC+01:00,2024-07-22 21:24:48,2024-07-22 21:30:00,5,Rowing,4.6,44.0,155,128,10,25,55,10,0,false,,,
2024-07-22 00:56:27,2024-07-23 01:42:27,UTC+01:00,2024-07-22 20:30:00,2024-07-22 21:15:00,45,Strength Trainer,12.2,122.0,148,83,13,15,5,0,0,false,,,
2024-07-19 00:46:49,2024-07-20 00:33:42,UTC+01:00,2024-07-19 20:56:00,2024-07-19 21:07:00,11,HIIT,4.4,48.0,141,106,33,48,5,0,0,false,,,
2024-07-19 00:46:49,2024-07-20 00:33:42,UTC+01:00,2024-07-19 20:05:00,2024-07-19 20:40:00,35,Strength Trainer,10.3,54.0,138,86,32,4,0,0,0,false,,,
2024-07-19 00:46:49,2024-07-20 00:33:42,UTC+01:00,2024-07-19 08:19:30,2024-07-19 08:40:29,20,Assault Bike,6.4,177.0,144,128,1,55,44,0,0,false,,,
2024-07-17 23:50:51,2024-07-19 00:46:49,UTC+01:00,2024-07-18 20:53:00,2024-07-18 21:53:00,60,Spin,8.0,375.0,128,117,12,86,0,0,0,false,,,
2024-07-17 00:42:56,2024-07-17 23:50:51,UTC+01:00,2024-07-17 21:05:00,2024-07-17 21:55:00,50,Strength Trainer,9.4,82.0,127,78,20,6,0,0,0,false,,,
2024-07-17 00:42:56,2024-07-17 23:50:51,UTC+01:00,2024-07-17 07:48:00,2024-07-17 08:08:00,20,Assault Bike,6.0,157.0,147,125,3,78,18,0,0,false,,,
2024-07-16 00:29:54,2024-07-17 00:42:56,UTC+01:00,2024-07-16 21:29:00,2024-07-16 21:48:00,19,HIIT,7.4,187.0,175,134,6,21,45,25,1,false,,,
2024-07-16 00:29:54,2024-07-17 00:42:56,UTC+01:00,2024-07-16 19:45:00,2024-07-16 20:50:00,65,Strength Trainer,11.3,107.0,138,82,20,6,0,0,0,false,,,
2024-07-15 00:45:25,2024-07-16 00:29:54,UTC+01:00,2024-07-15 21:20:00,2024-07-15 22:06:00,46,Strength Trainer,6.2,75.0,123,88,24,4,0,0,0,false,,,
2024-07-15 00:45:25,2024-07-16 00:29:54,UTC+01:00,2024-07-15 20:42:45,2024-07-15 21:06:00,23,Rowing,7.6,214.0,165,131,13,14,47,24,0,false,,,
2024-07-15 00:45:25,2024-07-16 00:29:54,UTC+01:00,2024-07-15 20:20:00,2024-07-15 20:35:00,15,Jumping Rope,5.3,98.0,160,118,16,36,41,2,0,false,,,
2024-07-15 00:45:25,2024-07-16 00:29:54,UTC+01:00,2024-07-15 08:17:00,2024-07-15 08:38:59,21,Assault Bike,6.1,165.0,156,123,7,80,12,1,0,false,,,
2024-07-11 00:36:32,2024-07-12 00:35:10,UTC+01:00,2024-07-11 21:35:00,2024-07-11 22:35:00,60,Spin,6.9,281.0,132,109,34,59,0,0,0,false,,,
2024-07-10 00:07:10,2024-07-11 00:36:32,UTC+01:00,2024-07-10 19:16:31,2024-07-10 20:42:11,85,Running,14.7,981.0,171,142,0,2,80,18,0,false,,,
2024-07-09 00:44:03,2024-07-10 00:07:10,UTC+01:00,2024-07-09 08:14:00,2024-07-09 08:34:00,20,Spin,4.9,93.0,134,110,35,60,0,0,0,false,,,
2024-07-07 22:53:28,2024-07-09 00:44:03,UTC+01:00,2024-07-08 21:52:00,2024-07-08 22:42:00,50,Strength Trainer,12.5,198.0,150,104,38,40,0,0,0,false,,,
2024-07-07 22:53:28,2024-07-09 00:44:03,UTC+01:00,2024-07-08 21:31:00,2024-07-08 21:51:00,20,Assault Bike,4.3,48.0,124,82,11,22,0,0,0,false,,,
2024-07-06 22:50:50,2024-07-07 22:53:28,UTC+01:00,2024-07-07 19:48:00,2024-07-07 20:01:00,13,HIIT,6.0,120.0,171,130,4,22,49,19,0,false,,,
2024-07-06 22:50:50,2024-07-07 22:53:28,UTC+01:00,2024-07-07 18:15:00,2024-07-07 19:20:00,65,Strength Trainer,11.9,137.0,156,91,34,9,2,0,0,false,,,
2024-07-06 00:33:06,2024-07-06 22:50:50,UTC+01:00,2024-07-06 20:16:00,2024-07-06 20:46:00,30,Cycling,5.6,153.0,133,111,28,67,0,0,0,false,,,
2024-07-06 00:33:06,2024-07-06 22:50:50,UTC+01:00,2024-07-06 18:47:00,2024-07-06 18:56:00,9,HIIT,6.3,108.0,177,145,0,6,48,40,6,false,,,
2024-07-06 00:33:06,2024-07-06 22:50:50,UTC+01:00,2024-07-06 17:40:00,2024-07-06 18:40:00,60,Strength Trainer,10.5,110.0,138,85,25,8,0,0,0,false,,,
2024-07-05 00:47:31,2024-07-06 00:33:06,UTC+01:00,2024-07-05 20:00:00,2024-07-05 21:13:00,73,Gaelic Football,13.2,673.0,192,131,16,17,26,35,3,false,,,
2024-07-05 00:47:31,2024-07-06 00:33:06,UTC+01:00,2024-07-05 19:04:00,2024-07-05 19:34:00,30,Spin,5.2,120.0,126,107,56,40,0,0,0,false,,,
2024-07-04 00:44:13,2024-07-05 00:47:31,UTC+01:00,2024-07-04 07:51:00,2024-07-04 08:07:29,16,Assault Bike,5.4,118.0,142,122,0,94,6,0,0,false,,,
2024-07-01 00:00:37,2024-07-02 00:41:33,UTC+01:00,2024-07-01 21:17:19,2024-07-01 21:39:00,21,Rowing,5.4,112.0,165,112,73,19,5,3,0,false,,,
